"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A deliberately broken provider returns the price as text instead of a number. The consumer-facing contract check must reject this incompatible change. PASS means the regression was detected; the inner expected validation failure remains visible in Allure.","59","Breaking Provider Field Type Is Detected","","2026-09-11","passed","2026-09-11","02 Openapi Contract","API Examples","",""
"","3303","Alice books her API Testing workshop","","2026-09-11","passed","2026-09-11","Workshop-Booking-In-Business-Language","Gherkin Examples","",""
"","1888","Bob Books API Testing","UI Examples","2026-09-11","passed","2026-09-11","Bookings","Sequential","",""
"Connect/login was completed in suite preparation. Extract rows from the actual database and verify alice is the sole confirmed participant.","17","Coordinator Reads The Confirmed Booking","","2026-09-11","passed","2026-09-11","Mysql","Database Examples","",""
"A missing page is reported even when its pixel canvas would be blank.","38","Additional Blank Page Fails Visual Comparison","","2026-09-11","passed","2026-09-11","Visual Comparison","PDF Examples","",""
"","1853","Dan Books API Testing","UI Examples","2026-09-11","passed","2026-09-11","Bookings","Sequential","",""
"A red rectangle becomes blue while text stays identical. Expect a pixel difference.","35","Graphic Color Changes Fail Visual Comparison","","2026-09-11","passed","2026-09-11","Visual Comparison","PDF Examples","",""
"Insert bob inside an uncommitted transaction, verify the temporary row is visible in that session, roll back and prove the original single-row state is restored.","11","Cancelled Booking Change Is Rolled Back","","2026-09-11","passed","2026-09-11","Postgres","Database Examples","",""
"Catch an intentional mismatch and confirm the persisted report contains type information for both sides.","6","Assertion Writes A Useful Failure Report","Module Examples","2026-09-11","passed","2026-09-11","Configured Comparison And Edits","Json","",""
"A legacy partner sends a SOAP envelope for order 42 with an explicit SOAPAction. We compare the returned envelope and business fields as XML. This demonstrates a SOAP HTTP exchange; no WSDL-generated client is involved.","8","SOAP Envelope Is Sent And Compared As XML","","2026-09-11","passed","2026-09-11","01 Http Json Xml","API Examples","",""
"The name and date differ. Catch the expected failure and show the HTML/JSON evidence.","77","Changed Text Produces A Readable Difference","","2026-09-11","passed","2026-09-11","Text Comparison","PDF Examples","",""
"Stop after one differing page; the report records that the comparison limit was reached.","20","Difference Limit Stops After One Affected Page","","2026-09-11","passed","2026-09-11","Text Comparison","PDF Examples","",""
"Preparation starts two independent suppliers on separate local ports; only the first has an outage rule. The first returns the configured 503, the second returns 404, and its unmatched-request journal proves it did not inherit the first supplier’s mappings.","6654","Second Service Has Independent Mappings","","2026-09-11","passed","2026-09-11","03 Wiremock","API Examples","",""
"Browser's Evaluate JavaScript uses the existing context, including the current DOM.","374","JavaScript Reads The Current Browser Page","UI Examples","2026-09-11","passed","2026-09-11","06 Javascript In Browser","UI components","",""
"The same documents pass when explicitly configured dynamic fields are masked.","22","Configured Page And Text Masks Ignore Dynamic Fields","","2026-09-11","passed","2026-09-11","Text Comparison","PDF Examples","",""
"Preparation defines a supplier order that is pending on the first request and ready on the next. We read both responses in order and assert each business status. State changes come from the declared scenario; no arbitrary test sleep is needed.","3338","Stateful Polling Changes Pending To Ready","","2026-09-11","passed","2026-09-11","03 Wiremock","API Examples","",""
"Use a CSS locator when a semantic page mapping is unnecessary; check the actual input value.","298","Technical Locator Can Be Used Directly Without A Semantic Mapping","UI Examples","2026-09-11","passed","2026-09-11","02 Automatic Page And Method Resolution","UI components","",""
"Connect/login was completed in suite preparation. Extract rows from the actual database and verify alice is the sole confirmed participant.","232","Coordinator Reads The Confirmed Booking","","2026-09-11","passed","2026-09-11","Oracle","Database Examples","",""
"Register the response promise before the action to avoid a race, then assert HTTP status, data and visible feedback.","812","AJAX Wait Is Registered Before The Click And Checks Response And UI","UI Examples","2026-09-11","passed","2026-09-11","03 Forms And Playwright Waiting","UI components","",""
"Insert bob with bound parameters, read the row count, update his status, verify it and delete only his record. Alice must remain unchanged.","42","Coordinator Manages A Second Booking","","2026-09-11","passed","2026-09-11","Oracle","Database Examples","",""
"Install the dialog handler first so the browser can accept the alert raised by the click.","362","Alert Is Accepted Before The Triggering Click","UI Examples","2026-09-11","passed","2026-09-11","04 Modern Browser Controls","UI components","",""
"Limit comparison to the status field and ignore unrelated fixture differences.","3","Whitelist Selects Only Business Fields","Module Examples","2026-09-11","passed","2026-09-11","Configured Comparison And Edits","Json","",""
"Verify that a reload retains a user cookie and session storage in the same context.","1610","Cookies And Session Storage Survive Reload Within A Context","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
"Follow the same semantic Continue action across login and booking, and verify both resolved selectors and customer overrides.","2082","Same Continue Name Resolves To Different Locators On Two Pages","UI Examples","2026-09-11","passed","2026-09-11","02 Automatic Page And Method Resolution","UI components","",""
"Insert bob inside an uncommitted transaction, verify the temporary row is visible in that session, roll back and prove the original single-row state is restored.","12","Cancelled Booking Change Is Rolled Back","","2026-09-11","passed","2026-09-11","Mysql","Database Examples","",""
"A customer asks for a confirmation using an invented identifier. The service must return a documented JSON 404 and no database row may exist. PASS means the invalid request was correctly rejected; it does not represent a produced PDF.","276","An Unknown Booking Cannot Produce A PDF","","2026-09-11","passed","2026-09-11","Workshop Booking","Business Journey","",""
"An anonymous visitor attempts to read order 42. Access must be refused with HTTP 401 and the documented error body. This is an expected business rejection: a passing test confirms that protected order details were not returned.","5","Missing Authentication Returns Expected Error","","2026-09-11","passed","2026-09-11","01 Http Json Xml","API Examples","",""
"Compare the same unequal page counts, explicitly excluding original page 2.","11","Excluded Page Does Not Affect Equality","","2026-09-11","passed","2026-09-11","Text Comparison","PDF Examples","",""
"A signed-in customer opens order 42, worth EUR 49.90. We check the response format, every agreed business field and a generous response-time limit. Only the changing trace identifier is excluded; PASS means the actual order data matches the approved JSON fixture.","11","JSON Response Matches Business Fields","","2026-09-11","passed","2026-09-11","01 Http Json Xml","API Examples","",""
"Catch an intentional XML mismatch and require a saved report for later diagnosis.","5","XML Assertion Persists Differences","Module Examples","2026-09-11","passed","2026-09-11","Xml Comparison","Xml","",""
"Preparation supplies an empty local application, a private PostgreSQL table and a fresh browser. Alice signs in and books API Testing for EUR 49.90. We check the GUI booking ID, the API's JSON, a separate database query and the downloaded PDF against approved fixtures. All channels must describe WB-1001 consistently.","2398","Alice Gets The Same Confirmed Booking In Every Channel","","2026-09-11","passed","2026-09-11","Workshop Booking","Business Journey","",""
"Insert bob with bound parameters, read the row count, update his status, verify it and delete only his record. Alice must remain unchanged.","19","Coordinator Manages A Second Booking","","2026-09-11","passed","2026-09-11","Mysql","Database Examples","",""
"Sign in as two participants in separate contexts and show that their cookies and state stay isolated.","2776","Two Contexts Keep Their Participants Cookies And Storage Separate","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
"Configure the synthetic HTTP credentials on a new context and verify the protected local page opens.","469","HTTP Authentication Uses Explicit Context Credentials","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
"A domain expert reads the intention; the keyword expands into medium then low steps.","2033","High Level - Participant Books A Workshop In Business Language","UI Examples","2026-09-11","passed","2026-09-11","01 Keyword Levels","UI components","",""
"The invalid password must show an error without navigating; a valid retry must recover within the same browser context.","1839","Invalid Login Shows An Error And A Valid Retry Opens The Workshop","UI Examples","2026-09-11","passed","2026-09-11","03 Forms And Playwright Waiting","UI components","",""
"Modify a tag and remove the debug element on a returned copy before checking the result.","3","Runtime XML Keywords Set And Remove Tags","Module Examples","2026-09-11","passed","2026-09-11","Xml Comparison","Xml","",""
"Demonstrate Playwright actionability waiting against a disabled control, with no fixed sleep in the test.","1270","Click Automatically Waits Until A Delayed Button Is Enabled","UI Examples","2026-09-11","passed","2026-09-11","03 Forms And Playwright Waiting","UI components","",""
"Preparation configures a temporarily unavailable supplier and a deliberately slow endpoint. We check the HTTP 503 error message and then expect a bounded client timeout. PASS confirms both failure paths were detected, not that the supplier was healthy.","3490","Service Failure And Timeout Are Testable","","2026-09-11","passed","2026-09-11","03 Wiremock","API Examples","",""
"Demonstrate URL credentials against the local fixture, using only public demo credentials.","309","HTTP Authentication Also Accepts Local Demo Credentials In The URL","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
"Wait for the download before clicking and validate both the suggested name and the downloaded CSV contents.","401","Download Promise Captures The File Triggered By The Link","UI Examples","2026-09-11","passed","2026-09-11","04 Modern Browser Controls","UI components","",""
"A customer orders a Workshop. The service must return HTTP 201 and a created order with the correct product and identifier. The JSON module checks the received business payload, and Allure stores the synthetic request and response.","7","POST Sends JSON And Verifies Created Order","","2026-09-11","passed","2026-09-11","01 Http Json Xml","API Examples","",""
"Use configured filters and transformations; compare the input file before and after to prove it is not rewritten.","9","Configured Files Match Without Changing Test Data","Module Examples","2026-09-11","passed","2026-09-11","Configured Comparison And Edits","Json","",""
"Export a raster PDF and verify the original searchable text is absent. Preview the output in the dashboard.","197","Redacted PDF Has No Original Text Layer","","2026-09-11","passed","2026-09-11","Redaction","PDF Examples","",""
"Preparation starts an isolated mock supplier with an agreed order response. We send the required method, query, header and JSON body, compare the created order, and verify exactly one matching call with no unexpected requests.","3708","JSON Request Matching And Call Verification","","2026-09-11","passed","2026-09-11","03 Wiremock","API Examples","",""
"Shared text and area masks intentionally exclude dynamic content before pixel comparison.","22","Configured Masks Ignore Dynamic Text And Graphics","","2026-09-11","passed","2026-09-11","Visual Comparison","PDF Examples","",""
"Coordinates outside 0–100 percent are rejected before comparison; no equality claim is produced.","16","Malformed Masks Fail Clearly","","2026-09-11","passed","2026-09-11","Visual Comparison","PDF Examples","",""
"A second blank page is still a structural difference; detecting it is the expected outcome.","14","Additional Blank Page Is A Difference","","2026-09-11","passed","2026-09-11","Text Comparison","PDF Examples","",""
"Translation preserves mask compatibility; candidate and reference still have unmasked differences.","1046","Translated Legacy Masks Work With The Visual Engine","","2026-09-11","passed","2026-09-11","Mask Translation","PDF Examples","",""
"Assert an intentional short timeout, restore the normal timeout and verify successful navigation.","935","Slow Navigation Has A Bounded Timeout And Then Succeeds On Retry","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
"Follow the complete redirect chain and assert the final URL and page content.","345","Three Redirects Finish On The Expected Local Page","UI Examples","2026-09-11","passed","2026-09-11","05 Contexts And Network Edge Cases","UI components","",""
