"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Small numbers","Module Examples","2026-09-10","passed","2026-09-10","Standalone","Data-Driven","",""
"Catch an intentional mismatch and confirm the persisted report contains type information for both sides.","5","Assertion Writes A Useful Failure Report","Module Examples","2026-09-10","passed","2026-09-10","Json Finalisation","Json","",""
"Switch the browser offline, verify the visible failure, then restore connectivity and retry the same operation.","878","Offline Failure Is Visible And The Same Action Recovers Online","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"A red rectangle becomes blue while text stays identical. Expect a pixel difference.","35","Graphic Color Changes Fail Visual Comparison","","2026-09-10","passed","2026-09-10","Visual Comparison","PDF Examples","",""
"","5091","Bob Books API Testing","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Parallel","",""
"Sign in as two participants in separate contexts and show that their cookies and state stay isolated.","2736","Two Contexts Keep Their Participants Cookies And Storage Separate","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"Demonstrate Playwright actionability waiting against a disabled control, with no fixed sleep in the test.","1240","Click Automatically Waits Until A Delayed Button Is Enabled","UI Examples","2026-09-10","passed","2026-09-10","03 Forms And Playwright Waiting","UI components","",""
"Change an ID and remove a debug field on a returned copy, then assert the expected JSON.","3","Runtime Keywords Return A Modified Copy","Module Examples","2026-09-10","passed","2026-09-10","Json Finalisation","Json","",""
"Upload the versioned preparation file and verify the app reads both its filename and contents.","320","File Upload Reads The Selected Local Fixture","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"Coordinates outside 0–100 percent are rejected before comparison; no equality claim is produced.","16","Malformed Masks Fail Clearly","","2026-09-10","passed","2026-09-10","Visual Comparison","PDF Examples","",""
"","1843","Carol Books UI Automation","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Sequential","",""
"Compare two owned JSON fixtures and verify the public API returns a structured difference summary.","3","Different JSON Documents Produce A Structured Diff","Module Examples","2026-09-10","passed","2026-09-10","Json Comparison","Json","",""
"Export a PNG with an opaque black region and inspect a pixel inside that region.","11","Screenshot Regions Are Opaque Black","","2026-09-10","passed","2026-09-10","Redaction","PDF Examples","",""
"","313","Second local page","Module Examples","2026-09-10","passed","2026-09-10","Browser Composition","Data-Driven","",""
"","4937","Dan Books API Testing","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Parallel","",""
"Catch an intentional XML mismatch and require a saved report for later diagnosis.","3","XML Assertion Persists Differences","Module Examples","2026-09-10","passed","2026-09-10","Xml Comparison","Xml","",""
"","5056","Alice Books UI Automation","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Parallel","",""
"Accept the confirmation dialog and verify the booking is cancelled.","349","Confirmation Can Be Accepted To Cancel The Booking","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"A second blank page is still a structural difference; detecting it is the expected outcome.","16","Additional Blank Page Is A Difference","","2026-09-10","passed","2026-09-10","Text Comparison","PDF Examples","",""
"Apply the owned tag-filter/replacement rules and verify that the resulting XML structures match.","4","Configured XML Files Match","Module Examples","2026-09-10","passed","2026-09-10","Xml Comparison","Xml","",""
"Exercise the basic equality result before adding filters or runtime modifications.","2","Equal JSON Documents Produce No Differences","Module Examples","2026-09-10","passed","2026-09-10","Json Comparison","Json","",""
"Compare the same unequal page counts, explicitly excluding original page 2.","14","Excluded Page Does Not Affect Equality","","2026-09-10","passed","2026-09-10","Text Comparison","PDF Examples","",""
"Use the frame selector to interact with the embedded document instead of the parent page.","340","Frame Selector Addresses Only The Embedded Form","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"","1843","Bob Books API Testing","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Sequential","",""
"","5076","Carol Books UI Automation","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Parallel","",""
"","4","Zero","Module Examples","2026-09-10","passed","2026-09-10","Standalone","Data-Driven","",""
"","4","Negative","Module Examples","2026-09-10","passed","2026-09-10","Standalone","Data-Driven","",""
"Modify a tag and remove the debug element on a returned copy before checking the result.","2","Runtime XML Keywords Set And Remove Tags","Module Examples","2026-09-10","passed","2026-09-10","Xml Comparison","Xml","",""
"The same documents pass when explicitly configured dynamic fields are masked.","23","Configured Page And Text Masks Ignore Dynamic Fields","","2026-09-10","passed","2026-09-10","Text Comparison","PDF Examples","",""
"Stop after one differing page; the report records that the comparison limit was reached.","22","Difference Limit Stops After One Affected Page","","2026-09-10","passed","2026-09-10","Text Comparison","PDF Examples","",""
"Prove that an absent customer override falls back to Default Fill Text and still enters the intended value.","345","Missing Customer Fill Method Uses The Playbot Default","UI Examples","2026-09-10","passed","2026-09-10","02 Automatic Page And Method Resolution","UI components","",""
"Address an open shadow root using a CSS locator; verify the component displays the entered text.","317","CSS Locator Reaches An Input Inside An Open Shadow Root","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"Each group represents one coherent part of the same business journey.","1813","Medium Level - Booking Is Composed From Reusable Action Groups","UI Examples","2026-09-10","passed","2026-09-10","01 Keyword Levels","UI components","",""
"Wait for the download before clicking and validate both the suggested name and the downloaded CSV contents.","346","Download Promise Captures The File Triggered By The Link","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"The invalid password must show an error without navigating; a valid retry must recover within the same browser context.","1910","Invalid Login Shows An Error And A Valid Retry Opens The Workshop","UI Examples","2026-09-10","passed","2026-09-10","03 Forms And Playwright Waiting","UI components","",""
"","1822","Dan Books API Testing","UI Examples","2026-09-10","passed","2026-09-10","Bookings","Sequential","",""
"Demonstrate URL credentials against the local fixture, using only public demo credentials.","300","HTTP Authentication Also Accepts Local Demo Credentials In The URL","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"Follow the complete redirect chain and assert the final URL and page content.","363","Three Redirects Finish On The Expected Local Page","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"Translation preserves mask compatibility; candidate and reference still have unmasked differences.","814","Translated Legacy Masks Work With The Visual Engine","","2026-09-10","passed","2026-09-10","Mask Translation","PDF Examples","",""
"Export a raster PDF and verify the original searchable text is absent. Preview the output in the dashboard.","126","Redacted PDF Has No Original Text Layer","","2026-09-10","passed","2026-09-10","Redaction","PDF Examples","",""
"Configure the synthetic HTTP credentials on a new context and verify the protected local page opens.","411","HTTP Authentication Uses Explicit Context Credentials","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"Two equivalent XML elements with reordered attributes must compare equal.","1","Attribute Order Does Not Affect Equality","Module Examples","2026-09-10","passed","2026-09-10","Xml Comparison","Xml","",""
"These are demonstration messages. An ERROR log line alone is not a failed assertion.","30","Logging Levels Are Visible In The Report","Module Examples","2026-09-10","passed","2026-09-10","Logging","Core","",""
"A missing page is reported even when its pixel canvas would be blank.","38","Additional Blank Page Fails Visual Comparison","","2026-09-10","passed","2026-09-10","Visual Comparison","PDF Examples","",""
"A domain expert reads the intention; the keyword expands into medium then low steps.","1946","High Level - Participant Books A Workshop In Business Language","UI Examples","2026-09-10","passed","2026-09-10","01 Keyword Levels","UI components","",""
"Stop at one difference and verify the report explicitly records the reached limit.","3","Configured Discrepancy Limit Is Recorded","Module Examples","2026-09-10","passed","2026-09-10","Json Finalisation","Json","",""
"Verify that a reload retains a user cookie and session storage in the same context.","1634","Cookies And Session Storage Survive Reload Within A Context","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
"Install the dialog handler first so the browser can accept the alert raised by the click.","342","Alert Is Accepted Before The Triggering Click","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"Reject the confirmation dialog and verify the booking remains.","341","Confirmation Can Be Dismissed To Keep The Booking","UI Examples","2026-09-10","passed","2026-09-10","04 Modern Browser Controls","UI components","",""
"","1024","First local page","Module Examples","2026-09-10","passed","2026-09-10","Browser Composition","Data-Driven","",""
"Assert an intentional short timeout, restore the normal timeout and verify successful navigation.","912","Slow Navigation Has A Bounded Timeout And Then Succeeds On Retry","UI Examples","2026-09-10","passed","2026-09-10","05 Contexts And Network Edge Cases","UI components","",""
